	review_contents	review_numbers	review_scores	review_weekdays	company_name	sentiment_compound
188	            Easy and go!!!        	                1	5	Tuesday	agoda	positive
189	            It is Good to stay.        	                1	5	Tuesday	agoda	neutral
190	            very nice  and easy        	                1	5	Tuesday	agoda	positive
191	            The best one !!!        	                1	5	Tuesday	agoda	positive
192	            Beginners can easily search and book easily.        	                1	4	Tuesday	agoda	positive
193	            I can win the cheapest price with a great hotel and great location by the information and pictures which shown on website.        	                1	5	Tuesday	agoda	positive
194	            gret and cheap prices        	                1	5	Tuesday	agoda	neutral
195	            I booked a hotel and my card was charged twice and the room was not booked. Scam        	                1	1	Tuesday	agoda	neutral
196	            easy to book Hotel        	                1	4	Tuesday	agoda	neutral
197	            Easy and reliable booking        	                1	4	Monday	agoda	neutral
198	            good service        	                1	5	Monday	agoda	neutral
199	            good services        	                2	5	Monday	agoda	neutral
200	            Honestly, if there is an option not to press any star, I won’t.  Agoda don’t deserved it.  During our holiday in Philippines, most of our hotel bookings made by Agoda.com, but shame on them charging me an Imperial room in Royal garden hotel in Ozamiz City Philippines. I sent them an email, complaining that I haven’t booked that imperial room and they showed me a booking referrence which I don’t receive an email from my side, of course if i have that confirmatiin i have all the right to cancel or to retain it.  You will be shocked and its already deducted to your debit card of £247.00. I try to call customer service nit helpful at all, talk to hotel in charge but they will just forward you to different people (not the right one). I been sending several emails to customerservice@agoda and the hotel itself, but non of them like to entertain you or help about your problem made by them. What a scam at agoda.com and the hotel.That amount of money that they took from me I would rather help to my nephew who is suffering from brain tumor and need more of financial support.What an aweful Agoda.com        	                2	1	Monday	agoda	negative
